Artist,Lyrics,Sentiment
Metallica,"contributorsthe shortest straw lyrics  
 suspicion is your name 
 your honesty to blame 
 put dignity to shame 
 dishonor 
 witchhunt modern day 
 determining decay 
 the blatant disarray 
 disfigure 
 the public eyes disgrace 
 defying commonplace 
 unending paper chase 
 unending 
  
 pre 
 deafening 
 painstaking 
 reckoning 
 this vertigo it doth bring 
  
  
 shortest straw 
 challenge liberty 
 downed by law 
 live in infamy 
 rub you raw 
 witchhunt riding through 
 shortest straw 
 this shortest straw has been pulled for you 
 post 
 pulled for you shortest straw 
 pulled for you shortest straw 
 pulled for you shortest straw 
 shortest straw has been pulled for you 
  
   
 the accusations fly 
 discrimination why 
 your inner self to die 
 intruding 
 doubt sunk itself in you 
 its teeth and talons through 
 you're living catch 
 deluding 
 a mass hysteria 
 a megalomania 
 reveal dementia 
 reveal 
  
 pre 
 secretly 
 silently 
 certainly 
 in vertigo you will be 
 see metallica liveget tickets as low as you might also like 
 shortest straw 
 challenge liberty 
 downed by law 
 live in infamy 
 rub you raw 
 witchhunt riding through 
 shortest straw 
 this shortest straw has been pulled for you 
  
 post 
 pulled for you shortest straw 
 pulled for you shortest straw 
 pulled for you shortest straw 
 shortest straw has been pulled for you 
  
 guitar solo 
  
 post 
 shortest straw 
 pulled for you shortest straw 
 pulled for you shortest straw 
 pulled for you shortest straw 
 shortest straw has been pulled for you 
  
 guitar solo 
   
 behind you hands are tied 
 your being ostracized 
 your hell is multiplied 
 upending 
 the fallout has begun 
 oppressive damage done 
 your many turned to none 
 to nothing 
 you're reaching your nadir 
 your will has disappeared 
 the lie is crystal clear 
 defending 
  
 pre 
 channels red 
 one word said 
 blacklisted 
 with vertigo make you dead 
  
  
 shortest straw 
 challenge liberty 
 downed by law 
 live in infamy 
 rub you raw 
 witchhunt riding through 
 shortest straw 
 the shortest straw has been pulled for you 
 pulled for youembed",0
Ariana-grande,"contributorstranslationsespañolportuguêsfrançaisdeutschitalianoone last time lyrics  
 i was a liar i gave in to the fire 
 i know i should've fought it at least i'm bein' honest 
 feel like a failure 'cause i know that i failed you 
 i should've done you better 'cause you don't want a liar 
  
 pre 
 and i know and i know and i know she gives you everything 
 but boy i couldn't give it to you 
 and i know and i know and i know that you got everything 
 but i got nothin' here without you 
  
  
 so one last time 
 i need to be the one who takes you home 
 one more time 
 i promise after that i'll let you go 
 baby i don't care if you got her in your heart 
 all i really care is you wake up in my arms 
 one last time 
 i need to be the one who takes you home 
  
   
 i don't deserve it i know i don't deserve it 
 but stay with me a minute i swear i'll make it worth it 
 can't you forgive me at least just temporarily 
 i know that this is my fault i should've been more careful 
 you might also likepre 
 and i know and i know and i know she gives you everything 
 but boy i couldn't give it to you 
 and i know and i know and i know that you got everything 
 but i got nothin' here without you baby 
  
  
 so one last time 
 i need to be the one who takes you home 
 one more time 
 i promise after that i'll let you go 
 baby i don't care if you got her in your heart 
 all i really care is you wake up in my arms 
 one last time 
 i need to be the one who takes you home 
  
  
 yeah 
 i know i should've fought it at least i'm bein' honest hey 
 but stay with me a minute i swear i'll make it worth it babe 
 'cause i don't wanna be without you oh 
  
  
 so one last time 
 i need to be the one who takes you home takes you home babe 
 one more time 
 i promise after that i'll let you go 
 baby i don't care if you got her in your heart babe 
 all i really care is you wake up in my arms 
 one last time 
 i need to be the one who takes you home yeah 
  
 one last time 
 i need to be the one who takes you homeembed",0
Ariana-grande,"contributorstranslationstürkçeespañolportuguêspolskihebrewفارسیfrançaisnederlandsdeutschрусскийneedy lyrics  
 if you take too long to hit me back 
 i can't promise you how ill react 
 but all i can say is at least i'll wait for you 
 lately i've been on a roller coaster 
 tryna get a hold of my emotions 
 but all that i know is i need you close 
  
 pre 
 ima scream and shout for what i love 
 passionate but i don't give no fucks 
 i admit that i'm a lil' messed up 
 but i can hide it when i'm all dressed up 
 i'm obsessive and i love too hard 
 good at overthinking with my heart 
 how you even think it got this far this far 
  
  
 and i can be needy way too damn needy 
 i can be needy tell me how good it feels to be needed 
 i can be needy so hard to please me 
 i know it feels so good to be needed 
  
   
 sorry if i'm up and down a lot yeah 
 sorry that i think i'm not enough 
 and sorry if i say sorry way too much 
 you can go ahead and call me selfish selfish 
 but after all this damage i cant help it help it 
 but what you can trust is i need your touch 
 you might also likepre 
 ima scream and shout for what i love 
 passionate but i don't give no fucks 
 i admit that im a lil' messed up 
 but i can hide it when i'm all dressed up 
 i'm obsessive and i love too hard 
 good at overthinking with my heart 
 how you even think it got this far this far 
  
  
 and i can be needy way too damn needy 
 i can be needy tell me how good it feels to be needed 
 i can be needy so hard to please me 
 i know it feels so good to be neededembed",0
Ariana-grande,"contributorstranslationsespañolpolskiitalianodeutschsuomiفارسیnederlandsfrançaisрусскийghostin lyrics  
 i know you hear me when i cry 
 i try to hold it in at night 
 while you're sleeping next to me 
 but it's your arms that i need this time this time 
 look at the cards that we've been dealt 
 if you were anybody else 
 probably wouldn't last a day 
 every tear's a rain parade from hell from hell 
  
 pre 
 baby you do it so well 
 you've been so understanding you've been so good 
 and i'm puttin' you through more than one ever should 
 and i'm hating myself 'cause you don't want to 
 admit that it hurts you 
  
  
 i know that it breaks your heart when i cry again 
 over him mmh 
 i know that it breaks your heart when i cry again 
 'stead of ghostin' him 
  
 post 
 we'll get through this we'll get past this i'm a girl with 
 a whole lot of baggage 
 but i love you we'll get past this i'm a girl with 
 a whole lot of baggage oh yeah 
 you might also like  
 though i wish he were here instead 
 don't want that living in your head 
 he just comes to visit me 
 when i'm dreaming every now and then and then 
 and after all that we been through and after all that we been through 
 there's so much to look forward to 
 what was done and what was said 
 leave it all here in this bed with you with you 
  
 pre 
 baby you do it so well 
 you've been so understanding you've been so good 
 and i'm puttin' you through more than one ever should 
 and i'm hating myself 'cause you don't want to 
 admit that it hurts you baby 
  
  
 i know that it breaks your heart when i cry again 
 over him mmh 
 i know that it breaks your heart when i cry again 
 'stead of ghostin' him 
  
 post 
 we'll get through this we'll get past this i'm a girl with girl with 
 a whole lot of baggage 
 but i love you love you we'll get past this past this 
 i'm a girl with a whole lot of baggage yeah yeahembed",0
Ariana-grande,"contributorstranslationsespañolportuguêsfrançaisdeutschitalianoрусскийinto you lyrics  
 i'm so into you i can barely breathe 
 and all i wanna do is to fall in deep 
 but close ain't close enough till we cross the line heyyeah 
 so name a game to play and i'll roll the dice hey 
  
 pre 
 oh baby look what you started 
 the temperature's risin' in here 
 is this gonna happen 
 been waitin' and waitin' for you to make a move ooh 
 before i make a move ooh 
  
  
 so baby come light me up 
 and baby i'll let you on it 
 a little bit dangerous 
 but baby that's how i want it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you 
 got everyone watchin' us 
 so baby let's keep it secret 
 a little bit scandalous 
 but baby don't let them see it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you 
 you might also like  
 ooh yeah 
 this could take some time hey 
 made too many mistakes 
 better get this right 
 right baby 
  
 pre 
 oh baby look what you started 
 the temperature's risin' in here 
 is this gonna happen 
 been waitin' and waitin' for you to make a move ooh 
 before i make a move ooh 
  
  
 so baby come light me up 
 and baby i'll let you on it 
 a little bit dangerous 
 but baby that's how i want it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you 
 got everyone watchin' us 
 so baby let's keep it secret mm 
 a little bit scandalous 
 but baby don't let them see it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you 'cause i'm so into you 
  
 tell me what you came here for 
 'cause i can't i can't wait no more 
 i'm on the edge of no control 
 and i need i need you to know you to know 
 ohwoah yeah 
  
  
 so baby come light me up light me up 
 and baby i'll let you on it 
 a little bit dangerous little dangerous 
 but baby that's how i want it how i want it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you no ayy 
 got everyone watchin' us watchin' us 
 so baby let's keep it secret 
 a little bit scandalous scandalous 
 but baby don't let them see it yeah 
 a little less conversation yeah and a 
 little more touch my body 
 'cause i'm so into you into you into you ooh ooh 
  
  
 so come light me up 
 so come light me up my baby 
 little dangerous 
 a little dangerous my boy how i want it 
 a little less conversation and a 
 little more touch my body 
 'cause i'm so into you into you into you i'm so into youembed",0
Ariana-grande,"contributorstranslationsportuguêsdeutschespañolрусскийالعربيةfantasize lyrics 
 oohooh papapapapapapapa 
 oohooh oh papapapapapapapa 
  
   
 a few weeks ago 
 i saw you front row 
 and my heart stopped at the sight ooh yeah 
 thought you were solo thought you were solo 
 but you got a girl though but you got a girl though 
 and my life ain't been the same 
 been feelin' 
  
 pre 
 mentally physically weak uhuh uhuh 
 boys blowin' up my phone uhuh uhuh uh 
 they just ain't you oh baby 
 i'm meant to be on my own uhuh uhuh 
 but just before i go uhuh uhuh uh 
 there's somethin' you should know 
 and boy i 
  
  
 i fantasize about it all the time 
 if you were mine 
 i'd give this pussy to you 
 ninetofive fivetonine 
 tryin' to behave but i'm feelin' 
 some type of way way way 
 that just ain't me 
 you might also like  
 a few months later 
 you're still togеther oh babe 
 and you just can't tell mе why why 
 so boy stop pretendin' yeah 
 'cause i won't keep waitin' 
 i'm out the door bye bye bye i'm totally leaving right now 
 been feelin' 
  
 pre 
 mentally physically weak weak uhuh uhuh 
 boys blowin' up my phone uhuh uhuh uh 
 they just ain't you oh baby 
 i'm meant to be on my own i'd rather be on my own uhuh uhuh 
 but just before i go uhuh uhuh uh 
 there's something you should know 
 and boy i 
  
  
 i fantasize about it all the time 
 if you were mine if you were mine baby 
 i'd give this pussy to you 
 ninetofive fivetonine 
 tryin' to behave but i'm feelin' 
 some type of way way way 
 that just ain't me 
  
 oohooh papapapapapapapa 
 i could never do anything like that 
 oohooh oh papapapapapapapa 
 i mean i would but i'm just too nice and too hot 
  
 pre 
 mentally physically weak 
 boys blowin' up my phone 
 they just ain't you ooh baby 
  
  
 oohooh 
 i fantasize about it all the time 
 if you were mine if you were mine 
 oohooh 
 i'd give this pussy to you 
 ninetofive fivetonine 
 tryin' to behave but i'm feelin' feelin' 
 some type of way some type of way 
 that just ain't me 
  
  
 oohooh haha ha papapapapapapapa 
 that just ain't me baby 
 oohooh oh ooh ah papapapapapapapa 
 tryna behave 
 tryin' to behave but i'm feelin' but i'm feelin' 
 some type of way some type of way 
 that just ain't meembed",0
Ariana-grande,"contributorstranslationsespañolportuguêsnorsk bokmål  riksmålitalianoariana grande  the light is coming ft nicki minaj תרגום לעבריתfrançaisnederlandsdanskthe light is coming lyrics 
 you wouldn't let anybody speak and instead 
 you wouldn't let anybody speak and instead 
  
   nicki minaj 
 ayo trophy wife out you won me 
 until you had to find out it's one me 
 nononow you benched aww your bum knee 
 now i'm the bad guy call me chunli ooh 
 'cause you was slippin' yep you clumsy 
 and everything i peeped can't just unsee 
 sips tea and it's unsweet 
 rerespect bad gyal when mi done speak now now 
 now he shooting his shot like driveby 
 whywhywhy you had to make me go call up my side guy 
 cacacan't let a fboy eff up my nice vibes 
 yo ariana come let me give you a high five 
  
  ariana grande 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 you might also like  ariana grande 
 what did she say what did he say 
 you don't listen 'cause you know everything 
 you don't even need dreams 
 tellin' everybody stay woke don't sleep 
  
 refrain ariana grande 
 ah gonna break that shit down 
 you don't wait tell 'em wait another round 
 ah guess you're way above it now 
 and that's your way to love it now 
  
 pre ariana grande 
 how can they tell you shit that you've been through 
 they are so confused who cares about their rationale 
 if it ain't your view 
 that's the bottom line 
 knowitall knowitall 
 give you a box of chances every time you blow it all blow it all 
 as if it were shade you would just throw it all throw it all 
 it's like you're trying not to glow at all glow at all 
 knowitall knowitall 
  
  ariana grande 
 the light is coming to give back everything the darkness stole stole stststole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole stole stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole stole stststole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole stole stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
   ariana grande 
 why do we have chemistry ayy yeah 
 with a need for speed ayy yeah 
 doin' things that trouble clings ayy yeah to 
 and burns off our wings 
  
 refrain ariana grande 
 ah gonna break that shit down ayy yeah 
 you don't wait tell 'em wait another round ayy yeah 
 ah guess you're way above it now ayy yeah 
 and that's your way to love it now 
  
 pre ariana grande 
 how can they tell you shit that you've been through 
 they are so confused who cares about their rationale 
 if it ain't your view 
 that's the bottom line 
 you wouldn't let anybody speak and instead 
 knowitall knowitall 
 give you a box of chances every time you blow it all blow it all 
 as if it were shade you would just throw it all throw it all 
 it's like you're trying not to glow at all glow at all 
 knowitall knowitall 
  
  ariana grande 
 the light is coming to give back everything the darkness stole stole stststole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole stole stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole stole stststole 
 you wouldn't let anybody speak and instead 
 the light is coming to give back everything the darkness stole 
 you wouldn't let anybody speak and instembed",0
Ariana-grande,"contributorstranslationsespañolportuguêspolskiitalianofrançaisnederlandsالعربيةdeutschhebrewрусскийbad idea lyrics  
 i've been outta sight 
 i've been worried 'bout you lately 
 runnin' outta time 
 wishin' you would come and save me 
  
 pre 
 'cause i don't wanna roll with it yeah yeah 
 tryna get control of it yeah yeah 
 why can't i let go of it yeah yeah mmm 
 gotta find somebody quickly mmm yeah 
  
  
 i got a bad idea 
 how 'bout we take a little bit of time away 
 i got a bad idea 
 forget about it yeah forget about him yeah 
 forget about me arichan 
 i got a bad idea uhhuh 
 yeah i'ma call you over here to numb the pain arichan 
 i got a bad idea uhhuh 
 forget about it yeah forget about him yeah 
 forget about me 
  
   
 yeah i know we shouldn't baby but we will you know we will 
 need somebody gimme something i can feel yeah 
 but boy don't trip don't trip you know this isn't real 
 you should know i'm temporary 
 you might also likepre 
 'cause i don't wanna roll with it yeah yeah 
 tryna get control of it yeah yeah 
 why can't i let go of it yeah yeah mmm 
 gotta find somebody quickly yeah 
  
  
 i got a bad idea 
 how 'bout we take a little bit of time away 
 i got a bad idea 
 forget about it yeah forget about him yeah 
 forget about me arichan 
 i got a bad idea uhhuh 
 yeah i'ma call you over here to numb the pain arichan 
 i got a bad idea uhhuh 
 forget about it yeah forget about him yeah 
 forget about me 
  
  
 gotta get control of it 
 why can't i let go of it ooh 
 wishin' you would come and save me 
 yeah yeahyeah yeah yeah 
  
  
 i got a bad idea uhhuh 
 how 'bout we take a little bit of time away arichan 
 i got a bad idea oh yeah yeah uhhuh 
 forget about it yeah forget about him yeah 
 forget about me arichan 
 i got a bad idea a bad idea uhhuh 
 yeah i'ma call you over here to numb the pain arichan 
 i got a bad idea a bad idea uhhuh 
 forget about it yeah forget about him yeah 
 forget about me arichan 
 yeah uhhuh 
 forget about it yeah forget about him yeah 
 forget about me arichan 
 uhhuh 
 forget about it yeah forget about him yeah 
 forget about me 
  
 i got a bad idea 
 how 'bout we take a little bit of time away 
 i got a bad idea 
 forget about it yeah forget about him yeah 
 forget about meembed",0
Ariana-grande,"contributorstranslationsdanskfrançaisitalianoproblem lyrics ariana grande  iggy azalea 
 uhhuh 
 it's iggy iggz 
 i got one more problem with you girl ayy 
 one less one less problem 
  
   ariana grande 
 hey baby even though i hate ya 
 i wanna love ya i want yououou 
 and even though i can't forgive ya 
 i really want to i want yououou 
 tell me tell me baby 
 why can't you leave me 
 'cause even though i shouldn't want it 
 i gotta have it i want yououou 
  
 pre ariana grande 
 head in the clouds got no weight on my shoulders 
 i should be wiser and realize that i've got 
  big sean  ariana grande 
 one less problem without ya 
 i got one less problem without ya 
 i got one less problem without ya 
 i got one less one less problem 
 one less problem without ya 
 i got one less problem without ya 
 i got one less problem without ya 
 i got one less one less problem 
 you might also like  ariana grande 
 i know you're never gonna wake up 
 i gotta give up but it's yououou 
 i know i shouldn't ever call back 
 or let you come back but it's yououou 
 every time you touch me 
 and say you love me 
 i get a little bit breathless 
 i shouldn't want it but it's yououou 
  
 pre ariana grande 
 head in the clouds got no weight on my shoulders 
 i should be wiser and realize that i've got 
  big sean  ariana grande 
 one less problem without ya 
 i got one less problem without ya 
 i got one less problem without ya 
 i got one less one less problem 
 one less problem without ya 
 i got one less problem without ya ooh babe 
 i got one less problem without ya ooh woah 
 i got one less one less problem 
  
 interlude iggy azalea 
 it's iggy iggz 
 uh what you got 
   iggy azalea 
 smart money bettin' i'll be better off without you 
 in no time i'll be forgettin' all about you 
 you sayin' that you know but i really really doubt you 
 understand my life is easy when i ain't around you 
 iggy iggy too biggie to be here stressin' 
 i'm thinkin' i love the thought of you more than i love your presence 
 and the best thing now is probably for you to exit 
 i let you go let you back i finally learned my lesson 
 no halfsteppin' either you want it or you just playin' 
 i'm listenin' to you knowin' i can't believe what you sayin' 
 there's a million you's baby boo so don't be dumb 
 i got ninetynine problems but you won't be one like what 
  
  ariana grande 
 mm yeah one less one less problem 
 mm yeah one less one less problem 
  
 pre ariana grande 
 head in the clouds got no weight on my shoulders one less one less problem 
 i should be wiser and realize that i've got one less one less problem 
  big sean ariana grande  iggy azalea 
 one less problem without ya babe 
 i got one less problem without ya oh no babe 
 i got one less problem without ya ooh 
 i got one less one less problem ooh baby 
 one less problem without ya yeah i got 
 i got one less problem without ya woo hey 
 i got one less problem without ya 
 i got one less one less problem babe woo 
 one less problem without ya uh hey 
 i got one less problem without ya without you 
 i got one less problem without ya i got one less one less yeah 
 i got one less one less problem yeahembed",0
Ariana-grande,"contributorstranslationspolskiespañolрусскийromânăportuguêsitalianohebrewdeutschfrançaisnederlandsdanskraindrops an angel cried lyrics 
 when raindrops fell down from the sky 
 the day you left me an angel cried 
 oh she cried 
 an angel cried she criedyou might also likeembed",0
Coldplay,"contributorstranslationsفارسیtürkçefrançaisespañolportuguêsहनदdeutschthe scientist lyrics  
 come up to meet you tell you i'm sorry 
 you don't know how lovely you are 
 i had to find you tell you i need you 
 and tell you i set you apart 
 tell me your secrets and ask me your questions 
 no let's go back to the start 
 runnin' in circles comin' up tails 
 heads on a science apart 
  
  
 nobody said it was easy 
 it's such a shame for us to part 
 nobody said it was easy 
 no one ever said it would be this hard 
 oh take me back to the start 
   
 i was just guessin' at numbers and figures 
 pullin' your puzzles apart 
 questions of science science and progress 
 do not speak as loud as my heart 
 and tell me you love me come back and haunt me 
 oh and i rush to the start 
 runnin' in circles chasin' our tails 
 comin' back as we are 
 see coldplay liveget tickets as low as you might also like 
 nobody said it was easy 
 oh it's such a shame for us to part 
 nobody said it was easy 
 no one ever said it would be so hard 
 i'm goin' back to the start 
  
  
  
  
 ohooh oohoohoohooh 
 ahooh oohoohoohooh 
 ohooh oohoohoohooh 
 ohooh oohoohoohoohembed",0
Coldplay,"contributorstranslationsfrançaisفارسیespañolрусскийfix you lyrics  chris martin 
 when you try your best but you don't succeed 
 when you get what you want but not what you need 
 when you feel so tired but you can't sleep 
 stuck in re 
  
   chris martin 
 and the tears come streamin' down your face 
 when you lose somethin' you can't replace 
 when you love someone but it goes to waste 
 could it be worse 
  
  chris martin chris martin  with will champion 
 lights will guide you home 
 and ignite your bones 
 and i will try to fix you 
  
   chris martin 
 and high up above or down below 
 when you're too in love to let it go 
 but if you never try you'll never know 
 just what you're worth 
  
  chris martin chris martin  will champion 
 lights will guide you home 
 and ignite your bones 
 and i will try to fix you 
 see coldplay liveget tickets as low as you might also likeinterlude 
  
  chris martin jonny buckland guy berryman  will champion 
 tears stream down your face 
 when you lose somethin' you cannot replace 
 tears stream down your face and i 
 tears stream down your face 
 i promise you i will learn from my mistakes 
 tears stream down your face and i 
  
  chris martin 
 lights will guide you home 
 and ignite your bones 
 and i will try to fix youembed",0
Coldplay,"contributorstranslationstürkçeportuguêsfrançaisفارسیhymn for the weekend lyrics beyoncé 
 and said drink from me drink from me 
 i oh i oh i 
 that we shoot across the sky 
 got me feeling drunk and high 
 poured on a symphony 
 so high so high 
 that we shoot across the sky 
 poured on a symphony 
 drink from me drink from me 
 i oh i oh i 
 that we shoot across the sky 
 got me feelin' drunk and high 
 poured on a symphony 
 so high so high 
 that we shoot across the sky 
  
   chris martin 
 oh angel sent from up above 
 you know you make my world light up 
 when i was down when i was hurt 
 you came to lift me up 
 life is a drink and love's a drug 
 oh now i think i must be miles up 
 when i was a river dried up 
 you came to rain a flood 
 see coldplay liveget tickets as low as you might also likepre chris martin chris martin  beyoncé 
 i said drink from me drink from me 
 when i was so thirsty 
 poured on a symphony 
 now i just can't get enough 
 put your wings on me wings on me 
 when i was so heavy 
 poured on a symphony 
 when i'm low low low low 
  
  chris martin  beyoncé 
 i oh i oh i 
 got me feeling drunk and high so high so high 
 oh i oh i oh i 
 now i'm feeling drunk and high so high so high woo 
 ooh ooh ooh 
  
   chris martin chris martin  beyoncé beyoncé 
 oh angel sent from up above 
 i feel you coursing through my blood 
 life is a drink and your love's about 
 to make the stars stars come out 
  
 pre chris martin chris martin  beyoncé 
 put your wings on me wings on me 
 when i was so heavy 
 poured on a symphony 
 when i'm low low low low 
  chris martin 
 i oh i oh i 
 got me feeling drunk and high so high so high 
 oh i oh i oh i 
 now i'm feeling drunk and high so high so high 
  
  beyoncé beyoncé  chris martin 
 i oh i oh i 
 la la la la la la la so high so high 
 i oh i oh i 
 now i'm feeling drunk and high so high so high 
  beyoncé  chris martin beyoncé 
 that we shoot across the sky 
 that we shoot across the 
 that we shoot across the sky 
 that we shoot across the that we shoot 
 that we shoot across the sky 
 that we shoot across the 
 that we shoot across the sky 
 that we shoot across theembed",0
Coldplay,"contributorstranslationsespañolفارسیdeutschfrançaisa sky full of stars lyrics  
 'cause you're a sky 'cause you're a sky full of stars 
 i'm gonna give you my heart 
 'cause you're a sky 'cause you're a sky full of stars 
 'cause you light up the path 
  
  
 i don't care go on and tear me apart 
 i don't care if you do oohooh ooh 
 'cause in a sky 'cause in a sky full of stars 
 i think i saw you oohoohooh oohoohooh 
  
   
 'cause you're a sky 'cause you're a sky full of stars 
 i wanna die in your arms ohohoh ohoh 
 'cause you get lighter the more it gets dark 
 i'm gonna give you my heart oh 
  
  
 i don't care go on and tear me apart 
 i don't care if you do oohooh ooh 
 'cause in a sky 'cause in a sky full of stars 
 i think i see you oohoohooh oohoohooh 
 i think i see you oohoohooh oohoohooh 
  
  interlude 
 see coldplay liveget tickets as low as you might also likeinterlude 
 oohoohooh oohoohooh 
  
  
 'cause you're a sky you're a sky full of stars 
 such a heavenly view oohoohooh oohoohooh 
 you're such a heavenly view oohoohooh oohoohooh 
 yeah yeah yeah oh 
  
  
 oohoohooh 
 oohoohooh 
 oohoohoohembed",0
Coldplay,"contributorstranslationsفارسیfrançaisespañolclocks lyrics  
 the lights go out and i can't be saved 
 tides that i tried to swim against 
 have brought me down upon my knees 
 oh i beg i beg and plead singin' 
 come out of things unsaid 
 shoot an apple off my head and a 
 trouble that can't be named 
 a tiger's waitin' to be tamed singin' 
  
  
 you are 
 you are 
  
   
 confusion never stops 
 closin' walls and tickin' clocks gonna 
 come back and take you home 
 i could not stop that you now know singin' 
 come out upon my seas 
 cursed missed opportunities am i 
 a part of the cure 
 or am i part of the disease singin' 
  
  
 you are 
 you are 
 you are 
 you are 
 see coldplay liveget tickets as low as you might also like 
 you are 
 you are 
  
  
 and nothin' else compares 
 oh nothin' else compares 
 and nothin' else compares 
  
  
 you are 
 you are 
  
  
 home home where i wanted to go 
 home home where i wanted to go 
 home you are home where i wanted to go 
 home you are home where i wanted to goembed",0
Coldplay,"contributorstranslationsportuguêsdeutschmagic lyrics  
 call it magic call it true 
 i call it magic when i'm with you 
 and i just got broken broken into two 
 still i call it magic when i'm next to you 
  
  
 and i don't and i don't and i don't and i don't 
 no i don't it's true 
 i don't no i don't no i don't no i don't 
 want anybody else but you 
 i don't no i don't no i don't no i don't 
 no i don't it's true 
 i don't no i don't no i don't no i don't 
 want anybody else but you 
  
 post 
 oohooh ooh oohooh 
  
   
 call it magic cut me into two 
 and with all your magic i disappear from view 
 and i can't get over can't get over you 
 still i call it magic such a precious jewel 
  
  
 and i don't and i don't and i don't and i don't 
 no i don't it's true 
 i don't no i don't no i don't no i don't 
 want anybody else but you 
 i don't no i don't no i don't no i don't 
 no i don't it's true 
 i don't no i don't no i don't no i don't 
 want anybody else but you 
 see coldplay liveget tickets as low as you might also like 
 wanna fall fall so far 
 i wanna fall fall so hard 
 and i call it magic 
 and i call it true 
 i call it ma mamamagic 
 oohooh ooh oohooh 
 oohooh ooh oohooh 
 oohooh ooh oohooh 
 oohooh ooh oohooh 
  
   
 and if you were to ask me 
 after all that we've been through 
 still believe in magic 
 oh yes i do 
  
  
 oh yes i do 
 oh yes i do 
 oh yes i do 
 of course i doembed",0
Coldplay,"contributorstranslationstürkçeрусскийفارسیtrouble lyrics  
 oh no i see 
 a spiderweb is tangled up with me 
 and i lost my head 
 and thought of all the stupid things i'd said 
  
   
 oh no what's this 
 a spiderweb and i'm caught in the middle 
 so i turned to run 
 and thought of all the stupid things i'd done 
  
  
 and i i never meant to cause you trouble 
 and i i never meant to do you wrong 
 and i well if i ever caused you trouble 
 and oh no i never meant to do you harm 
  
   
 oh no i see 
 a spiderweb and it's me in the middle 
 so i twist and turn 
 but here am i in my little bubble 
  
  
 singin' that i i never meant to cause you trouble 
 and i i never meant to do you wrong 
 and i well if i ever caused you trouble 
 and oh no i never meant to do you harm 
 see coldplay liveget tickets as low as you might also like 
 they spun a web for me 
 and they spun a web for me 
 and they spun a web for meembed",0
Coldplay,"contributorstranslationsفارسیwarning sign lyrics  
 a warning sign 
 i missed the good part then i realised 
 i started lookin' and the bubble burst 
 i started lookin' for excuses 
  
 pre 
 come on in 
 i've gotta tell you what a state i'm in 
 i've gotta tell you in my loudest tones 
 that i started lookin' for a warning sign 
  
  
 when the truth is 
 i miss you 
 yeah the truth is 
 that i miss you so 
  
   
 a warning sign 
 you came back to haunt me and i realised 
 that you were an island and i passed you by 
 when you were an island to discover 
  
 pre 
 come on in 
 i've gotta tell you what a state i'm in 
 i've gotta tell you in my loudest tones 
 that i started lookin' for a warning sign 
 see coldplay liveget tickets as low as you might also like 
 when the truth is 
 i miss you 
 yeah the truth is 
 that i miss you so 
  
 post 
 and i'm tired 
 i should not have let you go 
  
  
 so i crawl back into your open arms 
 yes i crawl back into your open arms 
 and i crawl back into your open arms 
 yes i crawl back into your open armsembed",0
